,ML_Algorithm,subject,trainVersion,vtr,testVersion,vts,Accuracy,Precision,Recall,FMeasure,AUC,abs(ps-as)
0,RandomForest,apns,allProj,v,cp,v,0.9140271493212669,0.8724409448818897,0.9140271493212669,0.9135611695028912,0.9122570619246204,0.060633484162895934
1,RandomForest,assj,allProj,v,cp,v,0.9199426699426699,0.9227799227799228,0.9199426699426699,0.9120536984664844,0.7730224321133413,0.059172809172809204
2,RandomForest,joda,allProj,v,cp,v,0.8334345581536593,0.8189752156274503,0.8334345581536593,0.8067364528153156,0.6923299446235226,0.15593683571211658
3,RandomForest,lafj,allProj,v,cp,v,0.8581840267233526,0.8259448149601151,0.8581840267233526,0.8489374556456104,0.8039953559304193,0.12764449843101522
4,RandomForest,lang,allProj,v,cp,v,0.8583000958476332,0.8642513033722695,0.8583000958476332,0.8293772314466773,0.629183965584239,0.11269826546702533
5,RandomForest,msg,allProj,v,cp,v,0.8809020436927414,0.829092159559835,0.8809020436927414,0.877238740210295,0.8625861538336937,0.11439981207423067
6,RandomForest,uaa,allProj,v,cp,v,0.8154371226043581,0.7210824967263204,0.8154371226043581,0.8139849088143053,0.8287002852220243,0.15095825676030455
7,RandomForest,vrapt,allProj,v,cp,v,0.8841884816753927,0.8741640507711205,0.8841884816753927,0.8790158395105947,0.8303466898998458,0.07727748691099479
8,RandomForest,wire,allProj,v,cp,v,0.8011158516573679,0.8776167471819646,0.8011158516573679,0.8039925919042091,0.7958588324824809,0.04922874958976042
