,typeOfMutant,numTestCovered,numMutationAssertions_iparam,numMutationAssertions_oparam,numClassAssertions,typeReturn,mccabe,sloc,lines,subject,Train,Test
0,0.17323342513534062,0.03821805306275862,0.10708156576958947,0.12627326124428767,0.14095908295439963,0.05332890524236645,0.08799454243614059,0.14159817230370172,0.1313129918514152,cproj_mutationfeatures_CLEAN2,0.5,0.5
1,0.1747399262294883,0.03713456152380137,0.10679124472744402,0.12727345671656073,0.14169748671693966,0.051611607216548804,0.08691893476287862,0.14462209311468568,0.1292106889916528,cproj_mutationfeatures_CLEAN2,0.6,0.4
2,0.17516330504731964,0.036914993695750874,0.11081808622741872,0.13065541392870103,0.13560305861303032,0.050951264352417966,0.08917830250881405,0.1437815861301553,0.12693398949639217,cproj_mutationfeatures_CLEAN2,0.7,0.30000000000000004
3,0.1767551615955421,0.035867950154168826,0.10778616861085002,0.12281208140879513,0.14007855141478245,0.05117493977654385,0.08800435345137914,0.14591147760277504,0.13160931598516343,cproj_mutationfeatures_CLEAN2,0.8,0.19999999999999996
4,0.1723523056392886,0.03803572590489944,0.10766177790709322,0.1262659983524751,0.13883089434809776,0.051244809629987995,0.09229389482794519,0.1413033159388179,0.13201127745139482,cproj_mutationfeatures_CLEAN2,0.9,0.09999999999999998
